,average_rating,num_pages,ratings_count,text_reviews_count,written_books,followers,quotes,discussions,questions,belongs_to_series,main_author,number_of_collaborators,merged_languages,publication_year,main_publisher
6422,4.17,184,1300470,14739,110.0,2670.0,110.0,199.0,89.0,0,E.B. White,3,eng,2001.0,HarperCollinsPublishers
6423,4.17,224,227,18,110.0,2670.0,110.0,199.0,89.0,0,E.B. White,3,eng,2006.0,HarperCollins
6424,4.17,192,220,21,110.0,2670.0,110.0,199.0,89.0,0,E.B. White,3,eng,2006.0,HarperCollins
6425,4.13,32,64,9,92.0,3.0,0.0,0.0,0.0,0,Jennifer Frantz,4,eng,2006.0,HarperCollins
6426,3.68,96,44,0,15.0,0.0,0.0,0.0,0.0,0,Jed Carleton,10,eng,2003.0,Alderac Entertainment Group (AEG)
6427,3.98,358,249884,1691,739.0,76600.0,6.0,10.0,4.0,0,John Grisham,1,eng,2006.0,Delta
6428,4.02,144,1551,111,245.0,974.0,14.0,4.0,1.0,1,Phyllis Reynolds Naylor,1,eng,2002.0,Yearling
6429,4.13,10,366,23,245.0,974.0,0.0,0.0,0.0,0,Phyllis Reynolds Naylor,1,eng,1994.0,Yearling Books
6430,3.47,104,4,1,1056.0,1693.0,1.0,0.0,0.0,1,Francine Pascal,2,eng,1988.0,Bantam Books
6431,3.47,104,18,2,1056.0,1693.0,1.0,0.0,0.0,1,Francine Pascal,2,eng,1988.0,Bantam
6432,4.07,239,381097,6041,3872.0,7609.0,222.0,113.0,26.0,0,Lewis Carroll,3,eng,2000.0,Penguin Group (USA)
6433,4.33,12,21875,111,118.0,148.0,0.0,0.0,3.0,0,Robert Sabuda,2,eng,2003.0,Little Simon
6434,4.07,286,2791,273,3870.0,7611.0,222.0,113.0,26.0,0,Lewis Carroll,3,eng,2003.0,Barnes & Noble Classics
6435,4.02,208,65,5,3870.0,7611.0,237.0,84.0,51.0,0,Lewis Carroll,2,eng,2003.0,Candlewick Press
6436,4.07,378,3409,228,3871.0,7610.0,222.0,113.0,26.0,1,Lewis Carroll,3,eng,2003.0,Penguin Books
6437,4.02,207,226,27,3870.0,7611.0,237.0,84.0,51.0,0,Lewis Carroll,2,eng,1999.0,Candlewick Press (MA)
6438,3.97,336,824,55,1161.0,2758.0,947.0,45.0,37.0,0,Sun Tzu,2,eng,1993.0,Ballantine Books
6439,4.08,448,45274,1619,580.0,28800.0,37.0,17.0,2.0,1,Michael Connelly,1,eng,2003.0,Vision
6440,3.71,377,8284,628,211.0,1965.0,11.0,4.0,0.0,1,Anne Stuart,1,eng,2005.0,Mira Books
6441,3.87,769,7919,163,33.0,792.0,1.0,4.0,3.0,1,J.V. Jones,1,eng,2005.0,Tor Fantasy
6442,3.77,284,644,116,52.0,47.0,0.0,0.0,0.0,1,Stan Jones,1,eng,2003.0,Soho Crime
6443,3.83,417,18,1,133.0,143.0,0.0,0.0,0.0,0,Andrei Codrescu,2,eng,1999.0,Black Sparrow Press
6444,4.06,128,911,40,2828.0,20700.0,1293.0,30.0,20.0,0,Friedrich Nietzsche,1,eng,2006.0,Nonsuch Publishing
6445,3.85,10,38,4,112.0,472.0,5.0,3.0,5.0,0,William Manchester,2,eng,2007.0,Blackstone Audiobooks
6446,3.59,192,258,53,123.0,62.0,0.0,0.0,1.0,1,James Lincoln Collier,2,eng,1987.0,Yearling
6447,3.8,208,17160,1782,134.0,755.0,36.0,13.0,13.0,1,David Almond,1,eng,2001.0,Laurel Leaf
6448,3.61,128,42,3,134.0,755.0,0.0,0.0,0.0,0,David Almond,1,eng,2003.0,Hodder Children's Books
6449,4.17,1260,728,122,5441.0,11600.0,2456.0,351.0,87.0,0,Victor Hugo,2,eng,1992.0,Modern Library
6450,4.3,400,4917,352,5441.0,11600.0,2456.0,351.0,87.0,0,Victor Hugo,3,eng,1982.0,Ballantine Books
6451,4.17,1480,8004,474,5438.0,11600.0,2456.0,351.0,87.0,0,Victor Hugo,3,eng,1998.0,Everyman's Library
6452,4.28,112,554,52,74.0,62.0,62.0,0.0,1.0,0,Monica Kulling,2,eng,1995.0,Random House
6453,4.04,182,235,36,105.0,9124.0,75.0,141.0,54.0,0,Kate DiCamillo,1,eng,2000.0,Candlewick Press
6454,3.69,234,2566,254,149.0,1571.0,7.0,1.0,3.0,1,Avi,1,eng,2006.0,Little Brown Books for Young Readers
6455,3.55,250,180,14,179.0,18.0,1.0,1.0,0.0,0,Elizabeth Stuart Phelps,2,eng,1985.0,Rutgers University Press
6456,3.96,163,6894,501,295.0,1571.0,3.0,29.0,5.0,0,Avi,1,eng,2005.0,Scholastic
6457,3.99,256,1110,71,295.0,1571.0,2.0,0.0,1.0,0,Avi,2,eng,2006.0,HarperCollins
6458,3.79,176,3695,384,149.0,1571.0,1.0,7.0,4.0,0,Avi,1,eng,2003.0,HMH Books for Young Readers
6459,3.96,128,1072,20,86.0,90.0,0.0,0.0,1.0,1,Anne Mazer,2,eng,2001.0,Scholastic Paperbacks
6460,3.96,144,975,26,86.0,90.0,0.0,0.0,0.0,1,Anne Mazer,2,eng,2001.0,Scholastic Paperbacks
6461,3.88,144,595,11,86.0,90.0,0.0,0.0,0.0,1,Anne Mazer,3,eng,2002.0,Scholastic Paperbacks
6462,4.05,144,460,17,86.0,90.0,0.0,0.0,0.0,1,Anne Mazer,1,eng,2004.0,Turtleback Books
6463,3.96,112,120,5,86.0,90.0,0.0,0.0,2.0,0,Anne Mazer,2,eng,2007.0,Scholastic Paperbacks
6464,3.89,112,223,36,86.0,90.0,0.0,0.0,1.0,0,Anne Mazer,2,eng,2007.0,Scholastic Paperbacks
6465,3.97,97,23,0,86.0,90.0,0.0,0.0,0.0,1,Anne Mazer,1,eng,2004.0,Turtleback Books
6466,4.08,252,63915,1825,110.0,2670.0,12.0,12.0,6.0,0,E.B. White,2,eng,2000.0,HarperCollins
6467,3.98,232,364091,8754,68.0,8833.0,83.0,120.0,29.0,1,Gail Carson Levine,1,eng,1998.0,Scholastic Books
6468,3.26,128,66,9,3592.0,1270.0,0.0,0.0,0.0,0,Peter David,2,eng,2006.0,DC Comics
6469,3.94,240,238,29,2907.0,4539.0,205.0,30.0,6.0,0,Aristotle,2,eng,2002.0,Focus
6470,4.41,98,4687,19,1470.0,1470.0,4.0,0.0,0.0,0,Harold Bloom,2,eng,2004.0,Chelsea House Publications
6471,4.02,236,38,4,68.0,1.0,44.0,0.0,0.0,0,Nicholas Wright,2,eng,2004.0,Nick Hern Books
6472,4.02,192,17,1,68.0,1.0,44.0,0.0,0.0,0,Nicholas Wright,2,eng,2005.0,Nick Hern Books
6473,4.26,1016,341,22,301.0,23500.0,84.0,31.0,10.0,0,Philip Pullman,1,eng,2001.0,Hippo
6474,4.02,134,55747,1374,52.0,89.0,8.0,9.0,10.0,0,George Selden,2,eng,1999.0,Yearling
6475,3.73,242,162,21,18.0,41.0,0.0,2.0,0.0,0,Sylvia Cassedy,1,eng,1993.0,HarperCollins Publishers
6476,4.17,144,4107,246,131.0,1396.0,0.0,1.0,0.0,0,Billy Collins,1,eng,2003.0,Random House Trade
6477,4.2,61,542,43,131.0,1396.0,11.0,0.0,0.0,0,Billy Collins,1,eng,1999.0,University of Arkansas Press
6478,4.09,543,354,8,69.0,216.0,0.0,0.0,0.0,1,David Poyer,1,eng,1993.0,St. Martin's Paperbacks
6479,3.72,288,183,18,84.0,267.0,1.0,2.0,0.0,1,Tamara Thorne,1,eng,2003.0,Pinnacle
6480,4.27,453,43090,800,153.0,83400.0,16.0,11.0,8.0,1,Tamora Pierce,1,eng,2004.0,Scholastic Press
6481,4.27,12,74,20,153.0,83400.0,16.0,11.0,8.0,1,Tamora Pierce,2,eng,2005.0,Listening Library
6482,3.75,208,134,0,424.0,99.0,0.0,0.0,0.0,0,Masakazu Katsura,1,eng,2006.0,VIZ Media
6483,3.54,351,9326,125,863.0,19100.0,3.0,0.0,1.0,1,Orson Scott Card,1,eng,1995.0,Tor Books
6484,4.33,429,194,15,221.0,557.0,0.0,0.0,0.0,1,Michael R. Phillips,1,eng,1999.0,Bethany House Publishers
6485,3.48,248,4002,473,99.0,1846.0,6.0,0.0,0.0,0,Barbara Ehrenreich,1,eng,2006.0,St. Martin's Press
6486,3.97,410,2126,123,99.0,1846.0,3.0,0.0,1.0,0,Barbara Ehrenreich,2,eng,2005.0,Anchor
6487,3.91,292,331,23,99.0,1846.0,6.0,0.0,0.0,0,Barbara Ehrenreich,1,eng,1990.0,Harper Perennial
6488,3.96,448,111,11,7272.0,1712.0,11.0,1.0,0.0,0,Marcus Tullius Cicero,2,eng,1913.0,Harvard University Press
6489,3.6,273,37411,3719,27.0,4900.0,60.0,6.0,1.0,0,Lisa See,1,eng,2007.0,Random House
6490,3.9,510,2949,146,442.0,7840.0,1.0,0.0,2.0,0,Lisa Jackson,1,eng,2004.0,Zebra Books
6491,3.85,374,14639,667,129.0,4611.0,9.0,0.0,0.0,0,Chuck Klosterman,1,eng,2006.0,Scribner Book Company
6492,3.8,288,12448,526,129.0,4611.0,17.0,1.0,0.0,0,Chuck Klosterman,1,eng,2002.0,Scribner
6493,4.11,156,114,12,7.0,4.0,0.0,0.0,0.0,0,Jon M. Gibson,2,eng,2006.0,Chronicle Books
6494,4.02,512,456,61,19.0,2.0,1.0,0.0,0.0,0,Anne Macdonald,1,eng,1990.0,Ballantine
6495,3.81,289,103,14,68.0,260.0,56.0,0.0,0.0,0,Tom Hodgkinson,1,eng,2005.0,Harpercollins
6496,3.73,264,69,9,24.0,3.0,1.0,1.0,0.0,0,D.B. Wyndham-Lewis,4,eng,2003.0,NYRB Classics
6497,4.7,6576,1338,81,246.0,2125.0,4.0,0.0,3.0,0,Patrick O'Brian,1,eng,2004.0,W. W. Norton Company
6498,4.35,281,5325,150,246.0,2125.0,3.0,2.0,3.0,1,Patrick O'Brian,1,eng,1999.0,W. W. Norton Company
6499,3.99,144,2194,121,246.0,2125.0,4.0,0.0,2.0,1,Patrick O'Brian,2,eng,2004.0,W. W. Norton Company
6500,4.36,304,6025,139,246.0,2125.0,13.0,1.0,1.0,1,Patrick O'Brian,1,eng,1993.0,W. W. Norton Company
6501,4.38,262,2375,95,246.0,2125.0,15.0,0.0,0.0,1,Patrick O'Brian,1,eng,2000.0,W. W. Norton Company
6502,2.5,256,4,1,27.0,14.0,0.0,0.0,0.0,0,Mark LeVine,3,eng,1988.0,Touchstone
6503,4.1,294,264,13,48.0,124.0,0.0,0.0,0.0,0,Terry Gilliam,2,eng,1999.0,Faber Faber
6504,3.52,238,11,0,48.0,124.0,0.0,0.0,0.0,0,Terry Gilliam,2,eng,1989.0,Rowman & Littlefield Publishers
6505,4.44,384,1212,18,36.0,124.0,1.0,0.0,0.0,0,Graham Chapman,6,eng,1989.0,Pantheon
6506,4.08,368,70,9,36.0,124.0,1.0,0.0,0.0,0,Graham Chapman,7,eng,2005.0,St. Martin's Griffin
6507,4.38,352,3172,40,36.0,124.0,0.0,1.0,0.0,0,Graham Chapman,7,eng,1989.0,Pantheon
6508,3.6,384,2835,209,64.0,52.0,1.0,1.0,2.0,0,Herbert Asbury,2,eng,2001.0,Basic Books
6509,3.62,364,95,3,64.0,52.0,0.0,0.0,0.0,0,Herbert Asbury,1,eng,2003.0,Basic Books
6510,4.08,520,33489,453,10100.0,17100.0,3.0,6.0,2.0,0,Mark Twain,2,eng,2002.0,Signet Classics
6511,3.91,224,1507,105,10100.0,17100.0,289.0,68.0,24.0,1,Mark Twain,2,eng,2004.0,Sterling
6512,3.91,244,667590,6783,10100.0,17100.0,289.0,68.0,24.0,1,Mark Twain,3,eng,2006.0,Penguin Classics
6513,4.0,208,162,4,23.0,81.0,0.0,0.0,0.0,1,Teresa Edgerton,1,eng,1989.0,Ace
6514,3.77,5,80,6,1568.0,2800.0,0.0,1.0,0.0,0,Ernest Hemingway,2,eng,2003.0,Simon Schuster Audio
6515,3.0,128,2,1,5.0,0.0,0.0,0.0,0.0,0,Annalee Allen,1,eng,2006.0,Arcadia Publishing (SC)
6516,4.4,128,4,1,2.0,0.0,0.0,0.0,0.0,0,Western Sonoma County Historical Society,1,eng,2003.0,Arcadia Publishing (SC)
6517,4.44,128,9,1,1.0,0.0,0.0,0.0,0.0,0,Library Company of Philadelphia,1,eng,2006.0,Arcadia Publishing (SC)
6518,2.67,128,3,0,3.0,0.0,0.0,0.0,0.0,0,Jacqueline Ann,2,eng,2002.0,Arcadia Publishing
6519,4.3,118,7792,176,1371.0,3542.0,60.0,4.0,1.0,0,Charles Baudelaire,2,eng,1970.0,New Directions
6520,4.3,307,267,4,688.0,1681.0,0.0,0.0,0.0,0,Walter Benjamin,6,eng,2006.0,Belknap Press
6521,4.35,304,569,24,1372.0,3543.0,9.0,1.0,0.0,0,Charles Baudelaire,2,non-eng,1992.0,Dover Publications
6522,3.93,88,751,17,1371.0,3542.0,7.0,0.0,0.0,0,Charles Baudelaire,3,eng,2002.0,Hesperus Press
6523,3.73,128,217,27,1371.0,3542.0,20.0,0.0,0.0,0,Charles Baudelaire,3,eng,2006.0,Dover Publications
6524,3.96,310,639,14,1371.0,3542.0,49.0,1.0,1.0,0,Charles Baudelaire,2,eng,1995.0,Phaidon Press
6525,3.77,240,217,15,6657.0,4195.0,392.0,27.0,17.0,0,Voltaire,2,non-eng,2007.0,Larousse Kingfisher Chambers
6526,3.77,286,3,1,6657.0,4195.0,392.0,27.0,17.0,0,Voltaire,2,non-eng,2005.0,Kaplan
6527,4.23,35,708,57,631.0,1780.0,217.0,4.0,4.0,0,Epictetus,2,eng,1983.0,Hackett Publishing Company Inc.
6528,4.23,96,171,14,631.0,1780.0,217.0,4.0,4.0,0,Epictetus,2,eng,1994.0,HarperOne
6529,4.34,576,110,7,631.0,1781.0,3.0,0.0,0.0,1,Epictetus,2,eng,1928.0,Harvard University Press (Cambridge)
6530,3.82,163,464,49,47.0,46.0,0.0,3.0,1.0,0,Mollie Hunter,2,eng,1977.0,HarperCollins Publishers
6531,3.93,192,100,3,179.0,124.0,0.0,0.0,0.0,0,Nigel Tranter,1,eng,2012.0,Neil Wilson Publishing
6532,3.7,537,4,0,8750.0,1505.0,23.0,5.0,0.0,0,Walter Scott,1,eng,2000.0,Adamant Media Corporation
6533,3.7,288,12,1,8749.0,1505.0,0.0,0.0,0.0,0,Walter Scott,2,eng,2000.0,Cumberland House Publishing
6534,4.0,262,425,27,153.0,204.0,0.0,0.0,1.0,0,Roger Lancelyn Green,2,eng,1994.0,Puffin Books
6535,4.39,154,3485,260,34.0,144.0,2.0,2.0,1.0,0,Ingri d'Aulaire,3,eng,2005.0,New York Review of Books
6536,4.2,276,116,9,1.0,0.0,18.0,1.0,4.0,0,Kevin Crossley-Holland,1,eng,1997.0,Penguin UK
6537,4.17,180,8625,321,322.0,262.0,30.0,7.0,1.0,0,Snorri Sturluson,2,eng,2005.0,Penguin Classics
6538,3.83,224,443,29,64.0,122.0,0.0,0.0,0.0,0,Galina Krasskova,2,eng,2005.0,New Page Books
6539,4.05,160,43,4,53.0,18.0,0.0,0.0,0.0,0,Barbara Leonie Picard,2,eng,2001.0,Oxford University Press USA
6540,3.84,505,5942,150,471.0,4608.0,0.0,2.0,1.0,0,Robert Ludlum,1,eng,2004.0,St. Martin's Paperbacks
6541,3.64,360,2260,151,61.0,367.0,5.0,2.0,0.0,1,Rosalind Miles,1,eng,2003.0,Broadway Books
6542,4.11,180,382,26,56.0,521.0,0.0,1.0,1.0,0,Tristan Taormino,1,eng,2006.0,Cleis Press
6543,4.35,48,969,75,801.0,17400.0,32.0,46.0,28.0,0,Dr. Seuss,1,eng,2003.0,HarperCollinsChildren’sBooks
6544,3.94,116,3983,513,88.0,150.0,2.0,1.0,4.0,1,Emily Jenkins,2,eng,2006.0,Schwartz & Wade Books
6545,4.04,448,273,37,29.0,64.0,6.0,0.0,0.0,0,Andrew Delbanco,1,eng,2006.0,Vintage
6546,3.77,288,3314,95,19.0,31.0,0.0,3.0,2.0,1,Jane Leslie Conly,2,eng,1988.0,HarperCollins
6547,3.54,272,662,29,19.0,31.0,0.0,1.0,0.0,1,Jane Leslie Conly,2,eng,1991.0,HarperCollins
6548,3.95,256,5645,603,49.0,12200.0,142.0,1.0,0.0,0,Sue Monk Kidd,1,eng,2002.0,HarperOne
6549,3.42,340,4094,497,156.0,2674.0,0.0,2.0,0.0,0,T. Coraghessan Boyle,1,eng,2006.0,Viking Books
6550,3.85,497,10333,879,156.0,2674.0,3.0,7.0,0.0,0,T. Coraghessan Boyle,2,eng,2004.0,Penguin Books
6551,3.82,304,1193,95,156.0,2674.0,1.0,0.0,0.0,0,T. Coraghessan Boyle,1,eng,2006.0,Penguin Books
6552,3.64,384,2098,113,156.0,2674.0,0.0,1.0,0.0,0,T. Coraghessan Boyle,1,eng,1991.0,Penguin Books
6553,3.86,303,1253,108,156.0,2674.0,0.0,1.0,0.0,0,T. Coraghessan Boyle,1,eng,2002.0,Penguin Books
6554,3.96,240,605,44,156.0,2674.0,0.0,0.0,0.0,0,T. Coraghessan Boyle,1,eng,1990.0,Penguin Books
6555,4.01,480,3270,218,156.0,2674.0,14.0,3.0,1.0,0,T. Coraghessan Boyle,1,eng,1990.0,Penguin Books
6556,3.94,224,34,3,156.0,2674.0,7.0,0.0,1.0,0,T. Coraghessan Boyle,1,eng,1989.0,Viking Books
6557,3.94,240,1038,69,156.0,2674.0,7.0,0.0,1.0,0,T. Coraghessan Boyle,1,eng,1990.0,Penguin Books
6558,0.0,400,0,0,180.0,136.0,0.0,0.0,0.0,0,Jay Parini,2,eng,2001.0,Gale Cengage
6559,3.94,240,1065,52,156.0,2674.0,0.0,2.0,1.0,0,T. Coraghessan Boyle,1,eng,1986.0,Penguin Books
6561,3.82,343,16434,639,206.0,8432.0,29.0,4.0,3.0,1,Madeleine L'Engle,1,eng,1990.0,Laurel Leaf Books
6562,4.05,305,3,1,10.0,3.0,3.0,0.0,0.0,0,William Rodney Allen,2,eng,1988.0,University Press of Mississippi
6563,3.58,256,10390,820,107.0,2000.0,12.0,6.0,2.0,0,Scott Westerfeld,1,eng,2005.0,Razorbill
6564,3.77,384,151825,6730,107.0,2000.0,43.0,36.0,15.0,1,Scott Westerfeld,1,eng,2006.0,Simon Pulse
6565,3.89,439,17135,675,107.0,2000.0,4.0,0.0,0.0,1,Scott Westerfeld,1,eng,2006.0,Harper Teen
6566,3.85,370,211060,8890,107.0,2000.0,56.0,57.0,22.0,1,Scott Westerfeld,1,eng,2005.0,Simon & Schuster Simon Pulse
6567,3.85,384,14798,718,107.0,2000.0,12.0,5.0,0.0,1,Scott Westerfeld,1,eng,2007.0,Eos
6568,3.86,425,516152,20708,107.0,2000.0,103.0,314.0,93.0,1,Scott Westerfeld,1,eng,2005.0,Simon Pulse
6569,3.51,290,444,56,107.0,2000.0,1.0,1.0,0.0,0,Scott Westerfeld,1,eng,2000.0,Running Press
6570,3.19,186,1048,83,301.0,23500.0,1.0,1.0,1.0,0,Philip Pullman,1,eng,2005.0,Young Picador
6571,3.5,256,1712,116,301.0,23500.0,1.0,0.0,1.0,0,Philip Pullman,2,eng,2000.0,Yearling
6572,4.08,174,30401,723,113.0,1982.0,13.0,2.0,2.0,1,Lloyd Alexander,1,eng,2006.0,Square Fish
6573,3.99,190,64278,2525,113.0,1982.0,38.0,26.0,9.0,1,Lloyd Alexander,1,eng,2006.0,Square Fish
6574,4.25,253,48088,954,113.0,1982.0,27.0,4.0,4.0,1,Lloyd Alexander,1,eng,2006.0,Square Fish
6575,4.14,222,34770,840,113.0,1982.0,27.0,2.0,0.0,1,Lloyd Alexander,1,eng,2006.0,Square Fish
6576,3.92,184,4222,180,113.0,1982.0,8.0,1.0,5.0,1,Lloyd Alexander,1,eng,2002.0,Firebird Books
6577,4.13,182,53962,1200,113.0,1982.0,31.0,9.0,6.0,1,Lloyd Alexander,1,eng,2006.0,Square Fish
6578,3.93,98,3637,157,113.0,1982.0,2.0,0.0,2.0,0,Lloyd Alexander,1,eng,2006.0,Square Fish
6579,4.22,281,83,4,30.0,11.0,0.0,0.0,0.0,0,Michael O. Tunnell,2,eng,2003.0,Henry Holt and Company
6580,4.24,752,89,7,113.0,1982.0,0.0,0.0,0.0,0,Lloyd Alexander,1,eng,2001.0,Dutton Children's Books
6581,3.88,150,571,10,113.0,1982.0,0.0,0.0,0.0,0,Lloyd Alexander,1,eng,2002.0,Puffin Books
6582,3.99,656,8,1,92.0,5713.0,83.0,3.0,1.0,0,Don DeLillo,2,non-eng,2001.0,Babel
6583,3.76,677,16324,1145,155.0,3600.0,31.0,13.0,1.0,0,Isabel Allende,3,eng,2005.0,HarperLargePrint
6584,4.1,705,97710,7357,14.0,6678.0,317.0,182.0,56.0,0,Mark Z. Danielewski,1,eng,2000.0,Random House
6585,4.18,304,3192,357,32.0,1150.0,16.0,5.0,2.0,0,Silas House,1,eng,2003.0,Ballantine Books
6586,3.82,255,12002,741,29.0,1082.0,6.0,2.0,0.0,0,John Hodgman,1,eng,2006.0,Penguin Books
6587,4.82,1456,32213,930,376.0,4291.0,21.0,5.0,6.0,0,Bill Watterson,1,eng,2005.0,Andrews McMeel Publishing
6588,4.63,208,49122,368,376.0,4291.0,3.0,4.0,0.0,0,Bill Watterson,1,eng,1995.0,Andrews McMeel Publishing
6589,4.76,176,23875,303,376.0,4291.0,12.0,3.0,3.0,1,Bill Watterson,1,eng,1996.0,Andrews McMeel Publishing
6590,4.72,176,15365,290,376.0,4291.0,23.0,1.0,0.0,1,Bill Watterson,1,eng,1994.0,Andrews McMeel Publishing
6591,4.69,176,20308,244,376.0,4291.0,12.0,1.0,1.0,0,Bill Watterson,1,eng,1993.0,Andrews McMeel Publishing
6592,4.63,208,303,12,376.0,4291.0,3.0,4.0,0.0,0,Bill Watterson,1,eng,2008.0,Time Warner Books UK
6593,4.71,96,3613,85,376.0,4291.0,2.0,0.0,1.0,0,Bill Watterson,1,eng,2001.0,Andrews McMeel Publishing
6594,3.74,370,2192,206,42.0,106.0,25.0,2.0,2.0,0,Richard Paul Russo,1,eng,2001.0,Ace
6595,3.21,384,22,2,42.0,106.0,0.0,0.0,0.0,0,Richard Paul Russo,1,eng,2005.0,Ace Trade
6596,4.14,186,89,7,1171.0,2200.0,90.0,72.0,8.0,0,Ray Bradbury,1,eng,1976.0,Bantam Books
6597,4.09,756,5911,257,82.0,653.0,9.0,5.0,5.0,0,John Barth,1,eng,2005.0,Atlantic Books (UK)
6598,4.03,442,1933,115,82.0,653.0,2.0,0.0,1.0,0,John Barth,1,eng,1997.0,Anchor Books
6599,3.73,308,1775,86,82.0,653.0,5.0,0.0,0.0,0,John Barth,1,eng,2001.0,Mariner Books
6600,3.81,772,212,15,82.0,653.0,3.0,1.0,1.0,0,John Barth,1,eng,1994.0,Dalkey Archive Press
6601,3.79,288,797,39,67.0,521.0,0.0,0.0,1.0,0,Harry Crews,1,eng,1993.0,Touchstone
6602,4.2,251,229,19,50.0,0.0,138.0,11.0,4.0,0,Hermann Hesse,1,non-eng,1991.0,Le Livre de Poche
6603,4.13,256,28,3,1521.0,16300.0,643.0,15.0,19.0,0,Hermann Hesse,2,non-eng,2002.0,Dover Publications
6604,4.06,364,3217,29,174.0,1522.0,0.0,0.0,0.0,0,S.M. Stirling,1,eng,1997.0,Baen Books
6605,3.92,298,8100,185,578.0,7072.0,0.0,0.0,1.0,1,Anne McCaffrey,2,eng,2004.0,Del Rey
6606,4.1,8,118,20,578.0,7072.0,11.0,76.0,16.0,1,Anne McCaffrey,2,eng,2005.0,Brilliance Audio
6607,3.85,176,3423,447,44.0,284.0,3.0,13.0,1.0,0,William Sleator,1,eng,1991.0,Puffin Books
6608,3.87,144,269,43,44.0,284.0,0.0,2.0,2.0,0,William Sleator,1,eng,1995.0,Puffin Books
6609,3.5,252,570,88,44.0,284.0,0.0,2.0,2.0,0,William Sleator,1,eng,2006.0,Harry N. Abrams
6610,3.83,208,846,90,44.0,284.0,1.0,6.0,0.0,0,William Sleator,1,eng,1999.0,Puffin Books
6611,3.68,154,484,40,44.0,284.0,0.0,2.0,2.0,0,William Sleator,1,eng,1999.0,Puffin Books
6612,3.72,176,230,7,44.0,284.0,0.0,0.0,1.0,0,William Sleator,1,eng,1991.0,Puffin Books
6613,3.64,224,355,31,44.0,284.0,0.0,0.0,0.0,1,William Sleator,1,eng,2004.0,Firebird
6614,3.68,161,1683,247,44.0,284.0,0.0,4.0,1.0,0,William Sleator,1,eng,2005.0,Harry N. Abrams
6615,3.65,96,548,84,44.0,284.0,0.0,1.0,0.0,0,William Sleator,1,eng,2006.0,Starscape
6616,3.6,46,5,2,44.0,284.0,0.0,0.0,0.0,0,William Sleator,2,eng,1981.0,Dutton Books
6617,3.62,55,8,0,44.0,284.0,0.0,0.0,0.0,0,William Sleator,2,eng,1979.0,Dutton Books
6618,3.62,160,86,5,44.0,284.0,0.0,0.0,0.0,0,William Sleator,1,eng,1999.0,Dutton Juvenile
6619,3.88,200,2115,197,44.0,284.0,1.0,2.0,0.0,1,William Sleator,1,eng,2001.0,Hodder Children's Books
6620,4.24,32,2256,71,150.0,352.0,1.0,0.0,0.0,0,Russell Hoban,2,eng,2002.0,Harper Collins
6621,4.02,240,256,13,150.0,352.0,1.0,0.0,2.0,0,Russell Hoban,1,eng,2002.0,Bloomsbury Publishing PLC
6622,4.29,32,307,42,150.0,352.0,0.0,0.0,1.0,1,Russell Hoban,2,eng,2006.0,David R. Godine
6623,3.83,304,3178,229,91.0,1037.0,2.0,4.0,2.0,0,E.L. Doctorow,1,eng,1996.0,Plume
6624,3.8,363,8266,831,91.0,1037.0,4.0,6.0,2.0,0,E.L. Doctorow,1,eng,2006.0,Random House Trade Paperbacks
6625,4.29,658,17,3,91.0,1037.0,0.0,0.0,0.0,0,E.L. Doctorow,1,eng,1994.0,Wings
6626,3.4,195,4760,532,89.0,8780.0,28.0,0.0,0.0,0,Jonathan Franzen,1,eng,2006.0,Farrar Straus Giroux
6627,3.89,397,540,47,5.0,1216.0,251.0,71.0,25.0,0,John Kennedy Toole,1,eng,2003.0,Penguin Books Limited (UK)
6628,3.89,338,1561,169,5.0,1216.0,251.0,71.0,25.0,0,John Kennedy Toole,2,eng,2000.0,Penguin Classics
6629,3.89,462,70,6,5.0,1216.0,251.0,71.0,25.0,0,John Kennedy Toole,1,non-eng,2006.0,Quinteto
6630,2.82,340,13152,904,144.0,7439.0,9.0,1.0,0.0,0,Gregory Maguire,2,eng,2002.0,William Morrow Paperbacks
6631,3.64,132,433,56,144.0,7439.0,1.0,0.0,0.0,0,Gregory Maguire,2,eng,2002.0,Clarion Books
6632,3.52,224,111,11,144.0,7439.0,0.0,0.0,0.0,1,Gregory Maguire,2,eng,2001.0,HarperCollins
6633,4.18,192,49109,290,27.0,44.0,0.0,1.0,3.0,0,David Cote,4,eng,2005.0,Hachette Books
6634,3.8,359,2209,88,91.0,1284.0,0.0,1.0,0.0,1,Victoria Alexander,1,eng,2006.0,Avon
6635,4.02,438,1583,115,22.0,31.0,2.0,0.0,3.0,0,Errol Flynn,2,eng,2005.0,Aurum
6636,4.14,215,60,7,1330.0,23900.0,21.0,8.0,3.0,0,Roald Dahl,1,eng,1984.0,Bantam Books
6637,4.14,224,252,21,1330.0,23900.0,21.0,8.0,3.0,0,Roald Dahl,1,eng,2001.0,Puffin Books
6638,4.09,196,7,3,1330.0,23900.0,19.0,14.0,21.0,0,Roald Dahl,2,eng,1984.0,Yearling
6639,4.09,208,20,1,1330.0,23900.0,19.0,14.0,21.0,0,Roald Dahl,1,eng,2009.0,Heinemann Library
6640,4.09,256,107,9,1330.0,23900.0,19.0,14.0,21.0,0,Roald Dahl,2,eng,2002.0,Jonathan Cape
6641,4.09,281,7,0,1330.0,23900.0,19.0,14.0,21.0,0,Roald Dahl,1,non-eng,2001.0,Hachette
